stop_id,stop_name,stop_lat,stop_lon,access_category,access_category_v2,pedestrian_access_score,pas_v2,detour_factor,reach_ratio_5,reach_ratio_10,area_5min_m2,area_10min_m2,intersection_density_km2,dead_end_ratio,circuity,avg_street_len_m,snap_dist_m,pop_5min_crowflies,pop_5min_network,pop_10min_network,access_gap_pct,transit_share,gtfs_routes,gtfs_trips,crashes_200m,crashes_per_1k_10min,pipeline,suppressed_demand,priority_score
105076,GLENWOOD AVE SE @ MAYNARD TER SE,33.74,-84.3348,Good,Good,85.0,83.8,1.0311,0.3729,0.3656,203369.0711,797521.4576,159.186,0.0638,1.0074,59.2554,17.7573,708.3579,268.3767,1013.128,0.6211,0.0314,1,261,1,0.987,none,0.0001,0.0003
105094,FLAT SHOALS RD SE @ 1930,33.7278,-84.3254,No Infrastructure,No Infrastructure,6.7,6.7,1.1224,0.2379,0.2541,129756.3133,554406.8513,279.3426,0.22,1.0896,38.6484,29.3894,661.1233,174.7565,684.6486,0.7357,0.0257,1,198,0,0.0,completed,0.0035,0.0
105096,FLAT SHOALS RD SE @ HILLBURN DR SE,33.7288,-84.3269,No Infrastructure,No Infrastructure,0.0,0.0,1.0789,0.3349,0.3187,182685.5263,695272.0011,107.1656,0.2778,1.0559,97.3074,26.9399,648.1454,219.5935,895.3721,0.6612,0.0257,1,198,0,0.0,completed,0.0037,0.0
105098,FLAT SHOALS RD SE @ LEAH LN SE,33.7292,-84.3283,No Infrastructure,No Infrastructure,0.0,0.0,1.0927,0.2511,0.3151,136963.0846,687378.1379,88.6271,0.1176,1.0099,101.7712,41.5803,676.7158,187.6148,911.914,0.7228,0.0257,1,198,0,0.0,completed,0.0058,0.0
105107,FLAT SHOALS RD SE @ HILLBURN DR SE,33.7287,-84.3272,No Infrastructure,No Infrastructure,0.0,0.0,1.0789,0.3349,0.3187,182685.5263,695272.0011,107.1656,0.2778,1.0559,97.3074,5.8391,660.2476,219.5935,895.3721,0.6674,0.0257,1,210,0,0.0,completed,0.0037,0.0
105118,FLAT SHOALS AVE SE @ EAST SIDE AVE,33.7338,-84.34,Good,Good,85.0,83.9,1.1432,0.2764,0.2972,150732.0037,648344.291,115.2107,0.2222,1.0119,93.4508,6.062,808.7415,229.364,961.7505,0.7164,0.0314,2,408,0,0.0,completed,0.0052,0.0
105120,FLAT SHOALS AVE SE @ VAN EPPS AVE SE,33.7367,-84.342,Good,Good,85.0,85.0,1.1059,0.4365,0.4576,238047.1676,998316.1783,148.4167,0.2381,1.0035,68.7862,33.7519,824.4612,362.0922,1436.7204,0.5608,0.0314,2,408,0,0.0,completed,0.0056,0.0
105122,FLAT SHOALS AVE SE @ NEWTON AVE SE,33.7376,-84.3425,Good,Good,85.0,84.9,1.0911,0.3514,0.4801,191663.5764,1047366.0392,340.7477,0.1646,1.017,39.432,41.0841,800.2349,283.761,1506.9249,0.6454,0.0314,2,408,0,0.0,completed,0.0041,0.0
105124,BOULDERCREST DR SE @ PIPER CIR SE,33.7269,-84.3332,No Infrastructure,No Infrastructure,0.0,0.0,1.1328,0.3267,0.2891,178193.3601,630819.489,86.8997,0.0625,1.2371,137.1208,10.9127,636.1133,214.2303,741.2855,0.6632,0.0257,1,210,0,0.0,none,0.0057,0.0293
105126,BOULDERCREST DR SE @ STALLINGS AVE SE,33.7278,-84.3336,No Infrastructure,No Infrastructure,0.1,0.8,1.1711,0.4434,0.3028,241862.7627,660508.932,88.526,0.0833,1.1609,108.6167,13.1228,644.8151,314.101,802.4038,0.5129,0.0257,1,210,0,0.0,none,0.0137,0.0707
105130,BOULDERCREST DR SE @ FLAT SHOALS RD SE,33.7306,-84.3362,Moderate,Moderate,67.6,57.4,1.1885,0.2535,0.3489,138258.7702,761147.007,268.0548,0.1395,1.1062,45.3413,6.8956,694.567,188.9221,1007.1474,0.728,0.0257,1,210,0,0.0,completed,0.0144,0.0
105152,FLAT SHOALS AVE SE @ NEWTON AVE SE,33.7381,-84.3428,Good,Good,85.0,83.5,1.1024,0.3312,0.4633,180638.6995,1010674.5407,444.4911,0.1795,1.0173,37.3806,6.2693,784.1687,266.4858,1444.2937,0.6602,0.0314,2,413,0,0.0,completed,0.0058,0.0
105158,FLAT SHOALS AVE SE @ CAVANAUGH AVE SE,33.7312,-84.3372,Good,Moderate,70.2,61.3,1.4092,0.2013,0.2977,109798.7149,649537.079,357.9122,0.15,1.1266,40.8143,3.7982,715.8496,154.981,831.1626,0.7835,0.0257,2,413,0,0.0,completed,0.0143,0.0
105160,BOULDERCREST DR SE @ FLAT SHOALS RD SE,33.73,-84.3357,Poor,Moderate,25.7,40.1,1.1922,0.2793,0.3347,152330.1147,730224.8847,285.4696,0.1364,1.1082,43.77,39.2959,669.8072,207.3074,961.6297,0.6905,0.0257,1,203,0,0.0,completed,0.0182,0.0
105161,BOULDERCREST DR SE @ WINFIELD AVE SE,33.729,-84.3342,No Infrastructure,No Infrastructure,2.6,5.7,1.078,0.4165,0.3231,227165.101,704868.9614,182.63,0.0889,1.0793,50.845,10.5236,668.5611,300.6495,873.2856,0.5503,0.0257,1,210,0,0.0,none,0.003,0.0155
105162,BOULDERCREST DR SE @ BLACK OAK DR SE,33.7291,-84.3345,No Infrastructure,No Infrastructure,2.9,6.9,1.078,0.4165,0.3231,227165.101,704868.9614,182.63,0.0889,1.0793,50.845,21.9246,659.9503,300.6495,873.2856,0.5444,0.0257,1,203,0,0.0,none,0.003,0.0153
105164,BOULDERCREST DR SE @ STALLINGS AVE SE,33.7278,-84.3339,No Infrastructure,No Infrastructure,0.2,1.0,1.1711,0.4434,0.3028,241862.7627,660508.932,88.526,0.0833,1.1609,108.6167,22.1281,631.7613,314.101,802.4038,0.5028,0.0257,1,203,0,0.0,none,0.0137,0.0705
105166,BOULDERCREST DR SE @ WILLOW PL SE,33.7271,-84.3336,No Infrastructure,No Infrastructure,0.0,0.0,1.1403,0.2908,0.2894,158586.1771,631449.9124,87.7972,0.0714,1.3026,135.333,19.9167,623.8965,197.4105,749.4366,0.6836,0.0257,1,203,0,0.0,none,0.0064,0.033
105218,MEMORIAL DR SE @ DOUGLAS ST SE,33.7473,-84.3199,Good,Good,78.3,77.5,1.1597,0.1704,0.2256,92947.7323,492264.8879,462.6726,0.425,1.0389,39.7514,24.065,985.3308,145.136,991.1646,0.8527,0.0607,1,266,0,0.0,none,0.0147,0.0271
105220,MEMORIAL DR SE @ 2154,33.7473,-84.3173,Good,Good,71.7,70.8,1.2687,0.198,0.2683,108007.7167,585277.3319,258.1176,0.1667,1.0636,54.1333,60.6477,866.599,177.2277,1114.5619,0.7955,0.0607,1,266,0,0.0,none,0.0571,0.1057
105222,MEMORIAL DR SE @ WATSON CIR,33.7473,-84.3154,Good,Good,85.0,84.1,1.2839,0.2795,0.3286,152433.3575,716838.3871,124.8814,0.1471,1.046,65.3433,6.7223,844.3056,242.1781,1230.725,0.7132,0.0607,1,266,1,0.8125,none,0.04,0.074
105228,MEMORIAL DR SE @ WILKINSON DR SE,33.7474,-84.3285,Good,Good,85.0,83.2,1.1848,0.3915,0.4322,213531.501,942940.4231,412.7062,0.2049,1.0563,35.157,4.6705,1150.0094,405.0893,1920.6457,0.6478,0.0907,1,259,2,1.0413,none,0.049,0.0668
105251,GLENWOOD AVE SE @ TERRY MILL RD SE,33.7397,-84.3221,No Infrastructure,No Infrastructure,0.8,2.0,1.0234,0.2274,0.2058,124026.1057,449079.4198,213.4339,0.0417,1.1303,62.1456,3.9038,544.9481,118.7226,430.2836,0.7821,0.0607,1,267,1,2.324,none,0.0,0.0
105252,GLENWOOD AVE SE @ LOMITA RD,33.7398,-84.3207,No Infrastructure,No Infrastructure,0.0,0.0,1.0502,0.2599,0.211,141733.03,460426.6706,138.4053,0.0667,1.1233,99.8183,7.9739,552.3514,130.5148,429.2539,0.7637,0.0607,1,267,1,2.3296,none,0.0002,0.0003
105254,GLENWOOD AVE SE @ LOMITA RD SE,33.74,-84.3207,No Infrastructure,No Infrastructure,0.0,0.0,1.0502,0.2599,0.211,141733.03,460426.6706,138.4053,0.0667,1.1233,99.8183,11.1739,558.4262,130.5148,429.2539,0.7663,0.0607,1,261,1,2.3296,none,0.0002,0.0003
105260,GLENWOOD AVE SE @ EVA DAVIS WAY,33.7401,-84.3142,No Infrastructure,No Infrastructure,0.0,0.0,1.2497,0.3224,0.2775,175834.5863,605488.6502,607.3986,0.1216,1.0757,39.4574,26.6135,538.213,176.9624,663.1458,0.6712,0.0607,1,267,6,9.0478,none,0.0297,0.055
105264,GLENWOOD AVE SE @ EVA DAVIS WAY,33.7402,-84.3139,No Infrastructure,No Infrastructure,1.1,2.2,1.2497,0.3224,0.2775,175834.5863,605488.6502,607.3986,0.1216,1.0757,39.4574,6.3209,539.8524,176.9624,663.1458,0.6722,0.0133,2,464,6,9.0478,none,0.0043,0.0538
105339,MEMORIAL DR SE @ S HOWARD ST,33.7474,-84.3236,Good,Good,85.0,83.6,1.1991,0.4149,0.4501,226319.2301,981925.1557,280.7951,0.2195,1.0375,43.8548,16.1543,1196.8655,580.8109,2098.4646,0.5147,0.0907,1,259,0,0.0,none,0.0579,0.0789
105349,GLENWOOD AVE SE @ HOWARD ST SE,33.7398,-84.3264,Moderate,Moderate,68.2,60.0,1.078,0.3144,0.2864,171477.2964,624836.464,272.5666,0.0455,1.0758,42.0699,6.4277,566.5924,174.6696,701.3158,0.6917,0.0607,1,261,1,1.4259,none,0.0015,0.0027
105426,MEMORIAL DR SE @ WILKINSON DR SE,33.7474,-84.3287,Good,Good,85.0,84.7,1.1698,0.3989,0.4387,217573.3811,957000.0469,423.3867,0.1938,1.0527,35.2725,7.522,1126.7689,413.433,1952.3396,0.6331,0.0314,1,266,2,1.0244,none,0.0189,0.0531
105428,MEMORIAL DR SE @ WARREN ST SE,33.7474,-84.3263,Good,Good,85.0,83.2,1.1956,0.4993,0.4303,272348.7413,938830.5206,401.6807,0.216,1.0423,41.2645,5.2099,1226.9228,611.4686,2010.1815,0.5016,0.0607,1,266,0,0.0,none,0.0418,0.0774
105430,MEMORIAL DR SE @ ELEANOR ST,33.7473,-84.3249,Good,Good,85.0,84.4,1.2591,0.4924,0.4607,268552.2315,1005042.4585,370.5692,0.2051,1.0383,44.7988,12.4421,1229.5957,623.4683,2124.6522,0.4929,0.0607,1,266,0,0.0,none,0.0569,0.1053
105432,FLAT SHOALS AVE SE @ MAY AVE SE,33.7391,-84.3439,Good,Good,85.0,82.4,1.098,0.49,0.5276,267239.8419,1150973.432,504.9058,0.1343,1.0505,36.6053,0.6869,744.4151,366.5428,1655.1653,0.5076,0.0314,2,408,1,0.6042,completed,0.0058,0.0
105448,MEMORIAL DR SE @ WARREN ST SE,33.7474,-84.3262,Good,Good,85.0,83.6,1.2188,0.4986,0.4352,271934.7302,949371.7451,405.9998,0.208,1.0415,41.8951,4.9098,1241.6676,613.4331,2046.4939,0.506,0.0907,1,259,0,0.0,none,0.0653,0.0889
105452,MEMORIAL DR @ PALATKA ST SE,33.7474,-84.3213,Good,Good,85.0,84.9,1.2886,0.2863,0.3334,156129.3852,727431.1695,247.2759,0.15,1.028,62.4432,14.4574,1073.9507,399.467,1547.9746,0.628,0.0907,1,259,0,0.0,none,0.0671,0.0914
105455,MEMORIAL DR SE @ DOUGLAS ST SE,33.7474,-84.3195,Good,Good,78.3,76.7,1.1544,0.2739,0.3117,149415.2466,680006.9584,151.2149,0.2609,1.0405,85.7451,8.416,968.8749,327.659,1451.9646,0.6618,0.0519,1,259,0,0.0,none,0.0273,0.0544
105456,MEMORIAL DR SE @ 2154,33.7474,-84.3172,Good,Good,71.7,70.1,1.2687,0.198,0.2683,108007.7167,585277.3319,258.1176,0.1667,1.0636,54.1333,55.9027,869.6541,177.2277,1114.5619,0.7962,0.0519,1,259,0,0.0,none,0.0543,0.1082
105462,GLENWOOD AVE SE @ PATTERSON AVE SE,33.7401,-84.3437,Good,Good,85.0,86.0,1.1193,0.5248,0.4878,286207.5179,1064105.4401,455.1588,0.1379,1.0488,37.1487,13.228,700.3897,364.6194,1485.3095,0.4794,0.0314,2,533,1,0.6733,none,0.0073,0.0205
105464,GLENWOOD AVE @ PATTERSON AVE,33.7402,-84.3431,Good,Good,85.0,83.8,1.1118,0.4702,0.5066,256428.431,1105298.1841,431.4981,0.145,1.0531,36.4978,9.0828,696.9233,327.4757,1514.0116,0.5301,0.0314,2,520,0,0.0,none,0.0074,0.0209
105466,GLENWOOD AVE SE @ EASTSIDE AVE SE,33.74,-84.34,No Infrastructure,Poor,9.5,18.9,1.0856,0.401,0.4334,218719.726,945589.954,129.3289,0.0526,1.0027,70.8831,8.0022,706.2408,275.7492,1217.5769,0.6096,0.0314,2,533,1,0.8213,none,0.0151,0.0425
105468,GLENWOOD AVE SE @ EASTSIDE AVE SE,33.7401,-84.3398,No Infrastructure,Poor,7.9,17.1,1.0856,0.401,0.4334,218719.726,945589.954,129.3289,0.0526,1.0027,70.8831,14.277,700.5626,275.7492,1217.5769,0.6064,0.0314,2,520,1,0.8213,none,0.0154,0.0435
105470,GLENWOOD AVE @ PASLEY AVE SE,33.74,-84.3377,Poor,Poor,27.8,39.9,1.1019,0.3256,0.4155,177591.2325,906428.3593,160.5877,0.0833,1.0033,62.2708,17.036,708.9469,238.0662,1169.8871,0.6642,0.0257,2,533,0,0.0,none,0.0085,0.0437
105471,GLENWOOD AVE @ MCWILLIAMS AVE,33.7399,-84.3362,Good,Good,81.6,74.5,1.1585,0.2679,0.3812,146114.2697,831663.2465,219.0495,0.0488,1.003,50.2095,13.9159,713.0148,200.4467,1060.7875,0.7189,0.0257,2,533,1,0.9427,none,0.0072,0.0372
105472,GLENWOOD AVE @ BLAKE AVE,33.7401,-84.3383,No Infrastructure,Poor,11.8,20.9,1.0821,0.4144,0.4346,226041.4179,948155.3497,144.8525,0.0833,1.0462,73.819,5.785,704.9257,284.6541,1220.9313,0.5962,0.0314,2,520,1,0.819,none,0.013,0.0364
105474,GLENWOOD AVE SE @ FLAT SHOALS AVE SE,33.7401,-84.3456,Good,Good,85.0,84.5,1.0884,0.6296,0.5519,343389.6033,1204140.0054,596.7715,0.1067,1.0651,34.4667,8.6248,724.9339,451.6706,1804.8905,0.3769,0.0314,4,946,1,0.5541,completed,0.0046,0.0
105476,FLAT SHOALS AVE @ GLENWOOD AVE,33.7399,-84.345,Good,Good,85.0,83.9,1.1106,0.5637,0.5346,307442.0913,1166368.525,558.5075,0.113,1.0676,35.3294,2.1374,714.3105,412.7977,1736.0532,0.4221,0.0314,2,408,1,0.576,completed,0.0079,0.0
105478,GLENWOOD AVE SE @ FLAT SHOALS AVE SE,33.7402,-84.3464,Good,Good,85.0,84.6,1.2359,0.5327,0.5033,290530.4761,1098119.8488,819.0863,0.0873,1.0814,30.5721,8.1471,761.1247,407.1366,1698.4886,0.4651,0.0314,4,928,3,1.7663,completed,0.0282,0.0
105512,GLENWOOD AVE @ MCWILLIAMS AVE,33.7401,-84.336,Good,Good,83.0,80.9,1.1636,0.2679,0.3761,146114.2697,820541.7085,219.0495,0.0488,1.003,50.2095,4.3366,707.2532,200.4467,1043.2927,0.7166,0.0314,2,520,1,0.9585,none,0.01,0.0282
105517,EVA DAVIS WAY @ LAKESIDE VILLAGE DR SE,33.7438,-84.3147,No Infrastructure,Poor,9.3,21.2,1.3246,0.2373,0.2526,129451.5126,550998.331,183.4047,0.2353,1.0937,64.7188,5.7385,664.4868,165.6212,689.4254,0.7508,0.0607,1,203,0,0.0,none,0.0361,0.0668
105523,EVA DAVIS WAY @ HILLSIDE VILLAGE DR,33.741,-84.3144,No Infrastructure,No Infrastructure,0.2,0.8,1.2579,0.2752,0.2349,150084.6224,512423.9267,389.8277,0.1091,1.0882,47.9349,24.1094,569.8082,149.9251,573.9215,0.7369,0.0133,1,203,6,10.4544,none,0.0021,0.0267
105572,MEMORIAL DR @ E LAKE TER,33.7474,-84.314,Good,Good,85.0,84.8,1.2466,0.3747,0.4205,204389.6045,917423.9132,203.3863,0.1569,1.0483,60.2758,14.7185,846.0853,323.9023,1515.3229,0.6172,0.0133,2,462,1,0.6599,none,0.0061,0.0767
105574,GLENWOOD AVE SE @ BERNICE ST SE,33.7403,-84.318,No Infrastructure,No Infrastructure,0.0,0.0,1.0726,0.2265,0.1806,123552.1093,393942.1553,113.2013,0.0833,1.0023,118.3801,23.8691,562.7222,123.5003,372.3722,0.7805,0.0607,1,267,0,0.0,none,0.0002,0.0004
105578,EVA DAVIS WAY SE @ MEMORIAL DR SE,33.7464,-84.3146,Moderate,Moderate,45.0,69.6,1.2904,0.283,0.3152,154374.5589,687575.4283,184.8347,0.1622,1.0566,60.0372,14.212,797.1967,237.5372,1076.9749,0.702,0.0607,1,203,1,0.9285,none,0.0594,0.1098
106082,CANDLER RD @ TUPELO ST SE,33.7488,-84.2924,Good,Good,85.0,83.6,1.1853,0.2708,0.3831,147704.3314,835848.2946,322.1329,0.1667,1.0424,33.7426,3.9952,811.2005,242.5567,1277.6745,0.701,0.0133,1,525,2,1.5653,none,0.0037,0.046
106084,CANDLER RD @ MEMORIAL DR SE,33.7473,-84.2921,Good,Good,85.0,81.6,1.0716,0.4246,0.4079,231559.6959,889879.4213,446.8836,0.1473,1.1055,37.3664,7.7228,790.952,359.04,1260.2571,0.5461,0.0133,1,525,3,2.3805,none,0.0005,0.0064
106086,CANDLER RD @ ALSTON DR SE,33.7448,-84.291,Good,Good,85.0,82.7,1.0944,0.497,0.4069,271096.7761,887780.4495,462.3604,0.1119,1.0713,36.4598,4.3408,773.8136,404.9329,1275.88,0.4767,0.0133,1,525,0,0.0,none,0.0009,0.0116
106088,CANDLER RD @ WHITE OAK DR,33.7432,-84.2905,Good,Good,83.4,83.6,1.1416,0.5216,0.4268,284491.2532,931058.3844,428.1886,0.0855,1.0709,41.0231,29.3491,810.4282,442.8832,1359.3469,0.4535,0.0133,1,525,0,0.0,none,0.0024,0.0306
106090,CANDLER RD @ DAWES AVE,33.7422,-84.2899,Good,Good,77.6,88.4,1.1303,0.5244,0.4623,286001.0349,1008482.8154,341.564,0.0825,1.0721,46.5458,11.0699,828.167,452.2801,1440.4747,0.4539,0.0133,1,525,1,0.6942,none,0.0016,0.0196
106092,CANDLER RD @ SALMON AVE SE,33.7408,-84.2891,Good,Good,83.7,89.4,1.3622,0.1813,0.3096,98896.6578,675350.1184,492.4383,0.1026,1.0953,42.3494,6.0446,829.2307,161.6126,1022.1746,0.8051,0.0614,1,525,2,1.9566,none,0.0213,0.0374
106094,CANDLER RD @ GLENWOOD RD,33.7391,-84.2884,Good,Good,88.9,97.6,1.0932,0.4795,0.4837,261549.1195,1055204.3769,497.656,0.1556,1.0994,36.8774,10.1113,800.2379,383.4654,1460.3784,0.5208,0.0614,1,525,4,2.739,none,0.0011,0.0019
106096,CANDLER RD @ HILLSIDE AVE,33.7373,-84.2873,Good,Good,85.0,92.5,1.1454,0.5019,0.4812,273732.4604,1049835.6045,476.2957,0.1799,1.1334,34.9447,24.771,700.7945,358.946,1378.2539,0.4878,0.1043,1,525,2,1.4511,none,0.013,0.0151
106098,CANDLER RD @ NORTHVIEW AVE,33.7345,-84.2856,No Infrastructure,Poor,0.3,15.7,1.1073,0.4356,0.3926,237597.301,856567.0529,515.2044,0.0545,1.1473,35.8106,12.2313,562.2755,252.6829,977.5105,0.5506,0.1043,1,525,1,1.023,none,0.0369,0.0432
106100,CANDLER RD @ MELLVILLE AVE,33.7332,-84.2845,Moderate,Poor,53.6,34.7,1.1086,0.5014,0.3809,273463.6932,830894.0222,782.9013,0.0759,1.1411,33.9396,16.3714,516.2243,274.434,910.8539,0.4684,0.1043,1,525,6,6.5872,none,0.0241,0.0282
106102,CANDLER RD @ MCAFEE RD,33.7319,-84.2834,Poor,Moderate,25.5,40.5,1.1297,0.5147,0.3999,280746.0258,872444.1725,552.7588,0.1488,1.1038,33.9756,13.9404,551.5567,267.4266,1010.4762,0.5151,0.1043,1,525,6,5.9378,none,0.0446,0.0521
106104,CANDLER RD @ TILSON RD,33.7299,-84.2817,Good,Moderate,74.9,62.6,1.1946,0.4277,0.3884,233257.925,847398.1123,634.8848,0.2114,1.0949,30.7309,9.7662,667.3166,278.9391,1046.5817,0.582,0.0417,1,525,1,0.9555,none,0.0347,0.0781
106106,CANDLER RD @ RALEIGH RUCKER WAY,33.7274,-84.28,Moderate,Moderate,69.8,57.6,1.1858,0.3802,0.4186,207369.6595,913195.6643,402.6566,0.2075,1.0782,36.5091,22.0954,814.3278,299.372,1281.7146,0.6324,0.1751,1,525,2,1.5604,none,0.1132,0.1198
106108,CANDLER RD @ TILSON RD,33.7299,-84.2815,Good,Moderate,74.2,61.5,1.1946,0.4277,0.3884,233257.925,847398.1123,634.8848,0.2114,1.0949,30.7309,11.8212,663.6468,278.9391,1046.5817,0.5797,0.1751,1,513,1,0.9555,none,0.0759,0.0804
106110,CANDLER RD @ MCAFEE RD,33.7323,-84.2836,Poor,Moderate,23.2,43.8,1.1288,0.5037,0.4073,274720.9737,888688.2751,618.5921,0.103,1.1032,33.2837,4.2507,532.584,263.1784,1007.3841,0.5058,0.076,1,513,6,5.956,none,0.0327,0.0482
106112,CANDLER RD @ MELLVILLE AVE,33.7337,-84.2846,No Infrastructure,Poor,13.6,28.8,1.1319,0.4476,0.3639,244130.4697,794004.0577,818.268,0.0699,1.1544,35.0906,13.6637,529.5943,246.4466,860.7886,0.5347,0.076,1,513,0,0.0,none,0.0255,0.0375
106114,CANDLER RD @ NORTHVIEW AVE,33.7344,-84.2853,No Infrastructure,No Infrastructure,0.3,13.5,1.1997,0.3531,0.3288,192590.6273,717398.4703,651.1106,0.0566,1.1561,34.6829,16.3847,556.1299,201.2413,774.462,0.6381,0.076,1,513,1,1.2912,none,0.0455,0.067
106116,CANDLER RD @ HILLSIDE AVE,33.737,-84.2869,Good,Good,72.1,78.9,1.1786,0.4227,0.4472,230559.1093,975623.8628,451.1489,0.1721,1.1404,35.5398,18.3606,681.4349,288.1856,1246.9287,0.5771,0.076,1,513,0,0.0,none,0.0368,0.0543
106118,CANDLER RD @ GLENWOOD RD,33.7395,-84.2883,Good,Good,89.8,98.7,1.095,0.4593,0.4302,250489.5964,938603.8387,500.5988,0.1515,1.0919,36.0446,18.6904,811.6511,374.9743,1342.0612,0.538,0.0614,1,513,4,2.9805,none,0.0006,0.001
106120,CANDLER RD @ EASTWOOD DR,33.7407,-84.289,Good,Good,83.8,90.7,1.111,0.4978,0.4556,271531.6334,994043.2418,435.0586,0.1429,1.0706,41.3832,6.861,827.3672,426.8465,1434.0788,0.4841,0.0614,1,513,2,1.3946,none,0.0064,0.0113
106122,CANDLER RD @ AMELIA AVE,33.7417,-84.2894,Good,Good,77.7,96.4,1.1754,0.4561,0.4415,248739.1359,963210.4388,411.8686,0.0652,1.0809,42.4363,10.7959,826.2483,398.562,1401.95,0.5176,0.0614,1,513,2,1.4266,none,0.0059,0.0103
106124,CANDLER RD @ WHITE OAK DR,33.7429,-84.29,Good,Good,82.4,84.2,1.1438,0.4731,0.4152,258045.3445,905791.2357,425.865,0.0885,1.0552,40.7199,8.5845,808.3823,401.2742,1328.444,0.5036,0.0614,1,513,0,0.0,none,0.0169,0.0297
106126,CANDLER RD @ ALSTON DR,33.7444,-84.2907,Good,Good,85.0,84.6,1.1227,0.4819,0.415,262830.9016,905294.1272,491.7054,0.1079,1.0645,35.0807,10.0114,776.3405,395.4958,1295.1962,0.4906,0.0133,1,513,0,0.0,none,0.0017,0.021
106128,CANDLER RD @ 240,33.7456,-84.2913,Good,Good,85.0,84.9,1.1439,0.4634,0.3928,252758.937,856870.6553,578.8236,0.1301,1.0766,35.1352,14.1225,762.8693,373.6058,1231.5999,0.5103,0.0133,1,513,2,1.6239,none,0.002,0.0255
106130,CANDLER RD @ TUPELO ST,33.7481,-84.2922,Good,Good,85.0,84.7,1.1872,0.3722,0.3645,203028.4347,795154.6573,414.2847,0.1596,1.0467,36.5505,23.6681,792.5728,320.3389,1172.4781,0.5958,0.0133,1,513,3,2.5587,none,0.003,0.0383
106132,CANDLER RD @ CHEVELLE LN NE,33.7515,-84.2922,Good,Good,84.2,83.2,1.0686,0.2356,0.4053,128521.6202,884168.9075,187.2996,0.2258,1.0036,58.3967,3.5829,913.8973,223.6924,1464.2745,0.7552,0.0133,1,513,0,0.0,none,0.0005,0.0061
106134,CANDLER RD @ CANDLER PKWY,33.7286,-84.2807,Good,Moderate,72.7,65.6,1.1771,0.4704,0.3591,256581.6227,783345.6996,408.9057,0.2562,1.1674,41.0563,7.4516,756.2333,380.6745,1053.29,0.4966,0.1751,1,525,3,2.8482,none,0.0576,0.061
106136,CANDLER RD @ OAKLAND TER,33.7281,-84.2802,Good,Moderate,71.2,65.2,1.2273,0.435,0.3538,237231.2075,771778.1113,430.2361,0.2222,1.0662,35.4467,6.4805,780.0507,353.4618,1055.2916,0.5469,0.1751,1,513,3,2.8428,none,0.0865,0.0916
106150,MEMORIAL DR SE @ 2ND AVE SE,33.7472,-84.3089,Good,Good,85.0,84.8,1.327,0.2657,0.3826,144935.1929,834678.4287,443.1086,0.1618,1.0161,37.065,6.0085,750.3293,219.9044,1231.5422,0.7069,0.0133,1,266,0,0.0,none,0.0063,0.0793
106154,MEMORIAL DR SE @ COTTAGE GROVE AVE SE,33.7472,-84.3068,Good,Good,85.0,84.5,1.194,0.3992,0.4504,217711.9315,982711.636,317.9697,0.1071,1.0272,42.7113,4.5766,725.434,323.5377,1394.6724,0.554,0.0133,1,266,0,0.0,none,0.0042,0.0535
106156,MEMORIAL DR SE @ CARTER AVE SE,33.7472,-84.3053,Good,Good,85.0,84.4,1.2222,0.3718,0.4389,202810.8981,957546.3755,339.8183,0.1294,1.0278,44.413,4.5526,731.6084,312.4425,1384.3745,0.5729,0.0133,1,266,0,0.0,none,0.0051,0.0646
106158,MEMORIAL DR SE @ GREEN AVE SE,33.7471,-84.3015,Good,Good,85.0,83.5,1.2882,0.3533,0.3745,192706.487,817124.8648,353.8667,0.0723,1.0489,39.7988,3.6075,754.6375,264.5994,1136.9585,0.6494,0.0133,1,266,0,0.0,none,0.0053,0.0669
106160,MEMORIAL DR SE @ DANIEL AVE SE,33.7471,-84.2993,Good,Good,85.0,84.3,1.1575,0.3067,0.3805,167253.1931,830188.7134,225.8209,0.1,1.0331,52.5416,1.9319,760.18,253.6503,1194.293,0.6663,0.0133,1,266,1,0.8373,none,0.0023,0.0289
106162,MEMORIAL DR SE @ DANIEL AVE SE,33.7471,-84.2984,Good,Good,85.0,84.6,1.1479,0.3413,0.3597,186151.394,784689.9063,166.5626,0.125,1.0534,60.9865,2.5804,761.0643,306.1899,1156.2742,0.5977,0.0133,1,266,1,0.8648,none,0.002,0.0247
106164,MEMORIAL DR SE @ SPENCE AVE SE,33.7471,-84.2963,Good,Good,85.0,84.1,1.1882,0.3945,0.377,215191.2792,822485.8532,164.7468,0.125,1.0183,56.3918,3.1804,801.9402,340.9834,1261.8208,0.5748,0.0133,1,266,1,0.7925,none,0.0036,0.0455
106166,MEMORIAL DR SE @ OAKRIDGE AVE SE,33.7471,-84.2942,Good,Good,85.0,84.7,1.1936,0.3441,0.3759,187651.1449,820076.1327,394.5253,0.1486,1.054,36.5767,14.4618,837.4583,304.82,1224.806,0.636,0.0133,1,266,1,0.8165,none,0.0035,0.0439
106168,MEMORIAL DR SE @ CANDLER RD SE,33.747,-84.291,Good,Good,85.0,84.8,1.3072,0.38,0.3808,207277.8537,830737.5929,525.5461,0.1186,1.1041,40.4362,32.6028,734.3594,280.4079,1123.5786,0.6182,0.0133,1,266,2,1.78,none,0.0051,0.0636
